# METADATA:
# 000XZ: Saint-Martin-du-Bec
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;ensoleillement;temperature_sol;temps_omm;complements;source
string;YYYY-MM-DD hh:mm:ss;°C;hPa;hPa;%;°C;m;km/h;km/h;km/h;deg;°C;°C;mm;mm;mm;mm;mm;mm;mm/h;mm/h;W/m²;UV Index;hours;°C;https://www.infoclimat.fr/stations-meteo/ww.php;various;StatIC={oy1110,liveobjects,wlkIPxml,wlkLive,csv,weatherlink,vws,vws2,mnw,weewxPosteriori,wlk2webdlRR,wlkLivePostprocessed,wlk2webdl}|Synop={metno1,ogimet,bufr,inra,arpa-liguria,jma1,swiss-opendata,mcx,meteocentre,andorre,arpa-piemonte}
000XZ;2025-10-07 12:20:00;15.8;1025.7;-1.2;82;12.7;;2.1;;8.7;216;12.3;15.8;;;;;;0;0;0;236;1.9;;;;1.9@@@@648;weatherlink
000XZ;2025-10-07 12:30:00;15.8;1025.6;-1.3;81;12.6;;1.4;;8.7;264;12.3;15.9;;;;;;0;0;0;241;1.8;;;;1.8@@@@648;weatherlink
000XZ;2025-10-07 12:40:00;15.8;1025.5;-1.4;79;12.2;;1.4;;8.7;254;12.3;15.9;;;;;;0;0;0;243;1.8;;;;1.8@@@@648;weatherlink
000XZ;2025-10-07 12:50:00;15.9;1025.3;-1.6;80;12.5;;0.4;;5.8;293;12.3;15.9;;;;;;0;0;0;396;2.3;;;;2.3@@@@648;weatherlink
000XZ;2025-10-07 13:00:00;16.4;1025.3;-1.3;81;13.1;;2.5;;11.6;208;12.3;16.4;0;0;0;0;;0;0;0;288;2.3;;;;2.3@@@@648;weatherlink
000XZ;2025-10-07 13:10:00;16.7;1025.2;-1.4;78;12.9;;1.8;;8.7;186;12.3;16.7;;;;;;0;0;0;547;2.7;;;;2.7@@@@648;weatherlink
000XZ;2025-10-07 15:40:00;16.6;1024.3;-1.7;81;13.3;;1.8;;5.8;113;12.3;17.3;;;;;;0;0;0;221;0.5;;;;0.5@@@@648;weatherlink
000XZ;2025-10-07 15:50:00;16.7;1024.3;-1.7;80;13.2;;0;;2.9;;12.3;17.3;;;;;;0;0;0;214;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 16:00:00;16.7;1024.3;-1;80;13.3;;2.1;;8.7;113;12.3;17.3;0;0;0;0;;0;0;0;195;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 16:10:00;16.6;1024.3;-1;80;13.1;;3.5;;8.7;76;12.3;17.3;;;;;;0;0;0;135;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 16:20:00;16.2;1024.3;-1;81;12.9;;4.6;;11.6;32;12.3;17.3;;;;;;0;0;0;105;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 16:30:00;15.8;1024.2;-1.1;81;12.6;;4.2;;8.7;47;12.3;17.3;;;;;;0;0;0;53;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 16:40:00;15.4;1024.3;-1;82;12.4;;2.1;;8.7;68;12.3;17.3;;;;;;0;0;0;33;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 16:50:00;15.2;1024.2;-1.1;83;12.3;;1.1;;5.8;68;12.3;17.3;;;;;;0;0;0;23;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 17:00:00;14.8;1024.2;;84;12.2;;0.7;;5.8;68;12.3;17.3;0;0;0;0;;0;0;0;18;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 17:10:00;14.6;1024.2;;86;12.2;;0;;2.9;;12.3;17.3;;;;;;0;0;0;12;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 17:20:00;14.2;1024.2;;86;11.9;;0;;0;;12.3;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 17:30:00;13.8;1024.3;;87;11.7;;0;;0;;12.3;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 17:40:00;13.3;1024.2;;88;11.4;;0;;0;;12.3;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 17:50:00;13.1;1024.3;;89;11.3;;0;;0;;12.3;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 18:00:00;12.7;1024.3;;90;11.1;;0;;0;;12.3;17.3;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 18:10:00;12.6;1024.3;;91;11.1;;0;;0;;12.3;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 18:20:00;12.2;1024.1;-0.2;91;10.7;;0;;2.9;;12.2;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 18:30:00;11.9;1024.1;-0.2;92;10.7;;0;;0;;11.9;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 18:40:00;12;1024.2;-0.1;92;10.7;;0;;2.9;;11.9;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 18:50:00;11.9;1024.2;-0.1;92;10.6;;0;;2.9;;11.9;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 19:00:00;11.7;1024.2;-0.1;93;10.6;;0;;2.9;;11.7;17.3;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 19:10:00;11.6;1024.2;-0.1;93;10.5;;0;;2.9;;11.7;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 19:20:00;11.6;1024.3;;94;10.7;;0;;2.9;;11.6;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 19:30:00;11.7;1024.3;;94;10.7;;0.4;;2.9;68;11.6;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 19:40:00;11.7;1024.3;;94;10.7;;0.4;;5.8;68;11.6;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 19:50:00;11.6;1024.3;;94;10.7;;0;;2.9;;11.6;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 20:00:00;11.6;1024.3;0.1;94;10.7;;0;;2.9;;11.6;17.3;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 20:10:00;11.4;1024.2;;94;10.5;;0;;2.9;;11.4;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 20:20:00;11.1;1024.2;;94;10.2;;0;;0;;11.2;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 20:30:00;11;1024.2;;94;10.1;;0;;0;;11;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 20:40:00;10.6;1024.2;;94;9.7;;0;;0;;10.7;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 20:50:00;10.5;1024.3;0.1;94;9.6;;0;;0;;10.5;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 21:00:00;10.2;1024.2;-0.1;94;9.3;;0;;0;;10.3;17.3;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 21:10:00;9.9;1024.1;-0.2;94;9;;0;;0;;9.9;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 21:20:00;9.7;1024.2;-0.1;94;8.7;;0;;0;;9.7;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 21:30:00;9.7;1024.3;;95;8.9;;0;;0;;9.6;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 21:40:00;9.6;1024.3;;95;8.8;;0;;0;;9.5;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 21:50:00;9.5;1024.3;;95;8.7;;0;;0;;9.5;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 22:00:00;9.2;1024.4;0.2;94;8.3;;0;;0;;9.2;17.3;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 22:10:00;8.9;1024.3;0.1;95;8.2;;0;;0;;9;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 22:20:00;8.7;1024.1;-0.1;95;7.9;;0;;0;;8.7;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 22:30:00;8.8;1024.1;-0.1;95;8.1;;0;;0;;8.7;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 22:40:00;8.7;1024.2;;95;7.9;;0;;0;;8.7;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 22:50:00;8.6;1024;-0.2;95;7.9;;0.4;;2.9;68;8.7;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 23:00:00;8.6;1024.1;-0.2;96;8;;0;;0;;8.5;17.3;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 23:10:00;8.4;1024.1;-0.2;95;7.6;;0;;0;;8.4;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 23:20:00;8.6;1024.1;-0.2;96;8;;1.8;;5.8;68;8.4;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 23:30:00;8.8;1024.1;-0.2;96;8.2;;0;;2.9;;8.4;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 23:40:00;8.8;1023.9;-0.4;96;8.2;;0.7;;2.9;68;8.4;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 23:50:00;8.7;1024;-0.3;96;8.1;;0;;0;;8.4;17.3;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 00:00:00;8.4;1024;;96;7.8;;0;;0;;;;0;0;0;0;;;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 00:10:00;8.3;1023.9;;96;7.7;;0;;0;;8.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 00:20:00;8.1;1024;;96;7.5;;0;;0;;8.1;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 00:30:00;7.8;1023.9;;96;7.2;;0;;0;;7.8;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 00:40:00;7.7;1023.9;;96;7.1;;0;;2.9;;7.6;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 00:50:00;7.7;1023.8;;96;7.1;;0;;2.9;;7.6;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 01:00:00;7.6;1023.8;;96;7;;0;;0;;7.6;8.4;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 01:10:00;7.4;1023.7;;96;6.8;;0;;0;;7.4;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 01:20:00;7.3;1023.6;;96;6.7;;0;;0;;7.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 01:30:00;7.3;1023.6;;96;6.7;;0;;0;;7.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 01:40:00;7.1;1023.5;;96;6.5;;0;;0;;7.1;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 01:50:00;6.8;1023.6;;96;6.2;;0;;0;;6.8;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 02:00:00;6.9;1023.6;;97;6.4;;0;;0;;6.8;8.4;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 02:10:00;6.8;1023.5;;96;6.2;;0;;0;;6.8;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 02:20:00;6.6;1023.5;;96;6;;0;;0;;6.7;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 02:30:00;6.5;1023.4;;97;6.1;;0;;0;;6.5;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 02:40:00;6.4;1023.4;;96;5.8;;0;;0;;6.4;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 02:50:00;6.3;1023.3;;97;5.9;;0.7;;2.9;68;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 03:00:00;6.5;1023.3;-0.7;97;6.1;;0;;2.9;;6.3;8.4;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 03:10:00;6.5;1023.2;-0.8;97;6.1;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 03:20:00;6.6;1023.2;-0.8;97;6.2;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 03:30:00;6.9;1023.1;-0.9;98;6.7;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 03:40:00;7.1;1023.1;-0.9;98;6.8;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 03:50:00;7.3;1023.1;-0.9;98;7;;0;;2.9;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 04:00:00;7.4;1023;-0.8;98;7.1;;0;;0;;6.3;8.4;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 04:10:00;7.7;1023.1;-0.7;98;7.4;;0.7;;5.8;68;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 04:20:00;7.9;1023.2;-0.6;98;7.6;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 04:30:00;8.1;1023.3;-0.5;98;7.8;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 04:40:00;8.2;1023.3;-0.5;98;7.9;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 04:50:00;8.2;1023.3;-0.5;98;7.9;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 05:00:00;8.3;1023.3;-0.3;98;8;;0;;0;;6.3;8.4;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 05:10:00;8.3;1023.3;-0.3;98;8;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 05:20:00;8.3;1023.4;-0.2;98;8;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 05:30:00;8.3;1023.5;-0.1;98;8;;0;;0;;6.3;8.4;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 05:50:00;8.5;1023.3;-0.3;98;8.2;;0;;2.9;;6.3;8.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 06:00:00;8.6;1023.4;0.1;98;8.3;;0;;2.9;;6.3;8.6;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 06:10:00;8.4;1023.4;0.1;97;7.9;;0;;0;;6.3;8.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 06:20:00;8.1;1023.3;;97;7.6;;0;;0;;6.3;8.6;;;;;;0;0;0;7;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 06:30:00;7.9;1023.3;;97;7.4;;0;;0;;6.3;8.6;;;;;;0;0;0;11;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 06:40:00;7.8;1023.4;0.1;97;7.3;;0;;0;;6.3;8.6;;;;;;0;0;0;19;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 06:50:00;7.7;1023.4;0.1;98;7.4;;0;;0;;6.3;8.6;;;;;;0;0;0;26;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 07:00:00;7.7;1023.4;0.4;98;7.4;;0;;0;;6.3;8.6;0;0;0;0;;0;0;0;32;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 07:10:00;8;1023.5;0.5;98;7.7;;0;;2.9;;6.3;8.6;;;;;;0;0;0;44;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 07:20:00;8.6;1023.6;0.6;99;8.4;;0;;0;;6.3;8.6;;;;;;0;0;0;72;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 07:30:00;9.1;1023.7;0.7;99;8.9;;0;;0;;6.3;9;;;;;;0;0;0;88;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 07:40:00;9.6;1023.6;0.6;99;9.4;;0.4;;2.9;68;6.3;9.6;;;;;;0;0;0;65;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 07:50:00;10.2;1023.7;0.7;99;10;;2.8;;5.8;68;6.3;10.1;;;;;;0;0;0;73;0.5;;;;0.5@@@@648;weatherlink
000XZ;2025-10-08 08:00:00;10.6;1023.8;0.5;99;10.5;;2.8;;5.8;68;6.3;10.6;0;0;0;0;;0;0;0;84;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-08 08:10:00;11;1023.9;0.6;99;10.8;;0.4;;2.9;68;6.3;10.9;;;;;;0;0;0;98;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-08 08:20:00;11.4;1023.9;0.6;99;11.3;;0;;0;;6.3;11.4;;;;;;0;0;0;105;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-08 08:30:00;11.9;1023.9;0.6;99;11.8;;0;;0;;6.3;11.9;;;;;;0;0;0;195;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-08 08:40:00;12.4;1024;0.7;99;12.3;;0.4;;5.8;68;6.3;12.4;;;;;;0;0;0;105;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-08 08:50:00;12.9;1024.1;0.8;99;12.7;;1.8;;5.8;68;6.3;12.8;;;;;;0;0;0;178;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-08 09:00:00;13.3;1024.1;0.7;99;13.1;;2.8;;5.8;68;6.3;13.2;0;0;0;0;;0;0;0;135;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-08 09:10:00;13.6;1024.2;0.8;98;13.2;;2.5;;8.7;314;6.3;13.6;;;;;;0;0;0;156;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-08 09:20:00;13.8;1024.1;0.7;98;13.5;;3.9;;8.7;270;6.3;13.8;;;;;;0;0;0;130;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-08 09:30:00;13.9;1024.2;0.8;98;13.6;;6;;11.6;290;6.3;13.9;;;;;;0;0;0;144;1.1;;;;1.1@@@@648;weatherlink
000XZ;2025-10-08 09:40:00;14.1;1024.2;0.8;98;13.8;;4.2;;11.6;288;6.3;14.1;;;;;;0;0;0;185;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-08 09:50:00;14.3;1024.1;0.7;97;13.9;;4.2;;11.6;286;6.3;14.3;;;;;;0;0;0;153;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-08 10:00:00;14.6;1024.1;0.7;96;14;;5.3;;11.6;288;6.3;14.6;0;0;0;0;;0;0;0;139;1.6;;;;1.6@@@@648;weatherlink
000XZ;2025-10-08 10:10:00;14.8;1024;0.6;95;14;;6.4;;14.5;319;6.3;14.7;;;;;;0;0;0;555;2.2;;;;2.2@@@@648;weatherlink
000XZ;2025-10-08 10:20:00;15.2;1024;0.6;92;13.9;;4.6;;14.5;282;6.3;15.2;;;;;;0;0;0;163;1.2;;;;1.2@@@@648;weatherlink
000XZ;2025-10-08 10:30:00;15.1;1024;0.6;91;13.7;;4.2;;11.6;289;6.3;15.2;;;;;;0;0;0;202;1.6;;;;1.6@@@@648;weatherlink
000XZ;2025-10-08 10:40:00;15.4;1024;0.6;90;13.8;;2.5;;11.6;328;6.3;15.3;;;;;;0;0;0;557;2;;;;2@@@@648;weatherlink
000XZ;2025-10-08 10:50:00;15.8;1024;0.6;89;14;;3.9;;11.6;324;6.3;15.8;;;;;;0;0;0;476;1.2;;;;1.2@@@@648;weatherlink
000XZ;2025-10-08 11:00:00;15.6;1024;0.2;86;13.3;;5.3;;11.6;308;6.3;15.9;0;0;0;0;;0;0;0;128;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-08 11:10:00;15.4;1024.1;0.3;87;13.3;;3.5;;14.5;332;6.3;15.9;;;;;;0;0;0;292;2;;;;2@@@@648;weatherlink
000XZ;2025-10-08 11:20:00;15.8;1024.1;0.3;85;13.3;;6;;14.5;348;6.3;15.9;;;;;;0;0;0;183;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-08 11:30:00;15.8;1024.1;0.3;84;13.1;;4.6;;14.5;3;6.3;15.9;;;;;;0;0;0;181;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-08 11:40:00;15.8;1024.1;0.3;84;13.1;;5.3;;17.4;331;6.3;15.9;;;;;;0;0;0;199;2;;;;2@@@@648;weatherlink
000XZ;2025-10-08 11:50:00;16.3;1024.1;0.3;84;13.6;;5;;14.5;29;6.3;16.2;;;;;;0;0;0;201;2.2;;;;2.2@@@@648;weatherlink
000XZ;2025-10-08 12:00:00;16.1;1024.1;;83;13.2;;8.1;;20.3;325;6.3;16.3;0;0;0;0;;0;0;0;255;2.1;;;;2.1@@@@648;weatherlink
000XZ;2025-10-08 12:10:00;16;1024;-0.1;82;12.9;;7.8;;20.3;308;6.3;16.3;;;;;;0;0;0;213;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-08 12:20:00;16.1;1024;-0.1;81;12.8;;4.6;;14.5;3;6.3;16.3;;;;;;0;0;0;208;1.6;;;;1.6@@@@648;weatherlink
000XZ;2025-10-08 12:30:00;16.1;1024;-0.1;79;12.5;;5.7;;14.5;7;6.3;16.3;;;;;;0;0;0;209;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-08 12:40:00;16.2;1023.9;-0.2;79;12.5;;3.5;;17.4;356;6.3;16.3;;;;;;0;0;0;199;1.8;;;;1.8@@@@648;weatherlink
000XZ;2025-10-08 12:50:00;16.3;1023.8;-0.3;79;12.7;;2.1;;11.6;32;6.3;16.3;;;;;;0;0;0;200;2.1;;;;2.1@@@@648;weatherlink
000XZ;2025-10-08 13:00:00;16.3;1023.8;-0.3;79;12.6;;8.9;;17.4;335;6.3;16.3;0;0;0;0;;0;0;0;707;3;;;;3@@@@648;weatherlink
000XZ;2025-10-08 13:10:00;17.1;1023.8;-0.3;76;12.8;;10.6;;23.2;303;6.3;17;;;;;;0;0;0;659;2.5;;;;2.5@@@@648;weatherlink
000XZ;2025-10-08 13:20:00;16.9;1023.8;-0.3;75;12.4;;6;;11.6;354;6.3;17.1;;;;;;0;0;0;211;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-08 13:30:00;16.6;1024;-0.1;75;12.1;;4.6;;14.5;352;6.3;17.1;;;;;;0;0;0;217;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-08 13:40:00;16.5;1024;-0.1;76;12.3;;5;;11.6;26;6.3;17.1;;;;;;0;0;0;165;1.1;;;;1.1@@@@648;weatherlink
000XZ;2025-10-08 13:50:00;16.2;1023.9;-0.2;77;12.2;;5;;14.5;306;6.3;17.1;;;;;;0;0;0;134;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-08 14:00:00;16.1;1023.8;-0.2;79;12.5;;2.1;;8.7;25;6.3;17.1;0;0;0;0;;0;0;0;111;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-08 14:10:00;15.9;1023.9;-0.1;80;12.5;;4.2;;11.6;58;6.3;17.1;;;;;;0;0;0;127;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-08 14:20:00;15.9;1023.9;-0.1;78;12.1;;3.2;;11.6;16;6.3;17.1;;;;;;0;0;0;123;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-08 14:30:00;16;1023.9;-0.1;78;12.2;;2.5;;14.5;34;6.3;17.1;;;;;;0;0;0;179;1;;;;1@@@@648;weatherlink
000XZ;2025-10-08 14:40:00;15.9;1023.8;-0.2;78;12.1;;5.7;;11.6;20;6.3;17.1;;;;;;0;0;0;142;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-08 14:50:00;15.9;1023.8;-0.2;78;12.1;;5.3;;11.6;358;6.3;17.1;;;;;;0;0;0;123;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-08 15:00:00;15.8;1023.9;-0.2;79;12.2;;3.9;;11.6;24;6.3;17.1;0;0;0;0;;0;0;0;111;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-08 15:10:00;15.8;1023.9;-0.2;79;12.1;;5;;11.6;6;6.3;17.1;;;;;;0;0;0;84;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 15:20:00;15.7;1023.9;-0.2;80;12.3;;3.2;;8.7;9;6.3;17.1;;;;;;0;0;0;74;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 15:30:00;15.6;1023.9;-0.2;81;12.4;;2.1;;11.6;30;6.3;17.1;;;;;;0;0;0;62;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 15:40:00;15.5;1024;-0.1;82;12.4;;2.1;;8.7;11;6.3;17.1;;;;;;0;0;0;53;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 15:50:00;15.5;1024;-0.1;82;12.4;;0.4;;8.7;338;6.3;17.1;;;;;;0;0;0;56;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 16:00:00;15.4;1024.1;0.3;83;12.6;;1.4;;8.7;34;6.3;17.1;0;0;0;0;;0;0;0;32;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 16:10:00;15.4;1024.1;0.3;83;12.5;;1.4;;5.8;17;6.3;17.1;;;;;;0;0;0;25;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 16:20:00;15.2;1024.2;0.4;84;12.5;;0.4;;5.8;23;6.3;17.1;;;;;;0;0;0;19;0;;;;0@@@@648;weatherlink
000XZ;2025-10-08 16:30:00;15.2;1024.3;0.5;85;12.7;;0;;2.9;;6.3;17.1;;;;;;0;0;0;14;0;;;;0@@@@648;weatherlink
